Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,District
6867,FLORES,,ASHLEY,AVERY,31,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6868,HERNANDEZ,,CHRISSY,ISABELLA,28,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6869,RODRIGUEZ,,LOGAN,VICTORIA,14,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
6870,SCOTT,,JULIAN,MATTHEW,31,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6871,BAILEY,,ANDREW,MIA,51,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
6872,SANCHEZ,,KRISTIN,JESSICA,35,,,CEDAR ST,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
6873,TAYLOR,,WENDELL,JAMES,4,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6874,MORGAN,,LEAH,LUCY,24,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6875,WHITE,,CIRIE,SOPHIA,19,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
6876,TURNER,,JANE,MICHELE,53,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
6877,YOUNG,,LIAM,PARVATI,14,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6878,CAMPBELL,,SOPHIE,NICK,59,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6879,TORRES,,DAVID,CHASE,21,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6880,RIVERA,,SOPHIA,SOPHIA,39,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6881,RAMIREZ,,NATALIE,SARAH,24,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6882,WILLIAMS,,JESSICA,TONY,35,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6883,MITCHELL,,CHRISSY,ASHLEY,23,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
6884,PARKER,,JANE,PARVATI,18,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6885,PEREZ,,LAUREL,LUCY,17,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
6886,MORGAN,,NOAH,WENDELL,19,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
6887,NELSON,,JONAH,JULIAN,5,,,WALNUT ST,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
6888,COLLINS,,ISAAC,MICHELE,12,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6889,BENNETT,,TONY,HANNAH,25,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
6890,JOHNSON,,JOHN,AIDEN,23,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
6891,WRIGHT,,ABIGAIL,LUCY,20,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
6892,BELL,,CHLOE,AURORA,33,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6893,WHITE,,DOMENICK,AUBRY,24,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6894,PERRY,,DOMENICK,JEREMEY,36,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6895,WHITE,,EMILY,JULIAN,22,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
6896,NELSON,,ELLA,ELIJAH,16,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
6897,YOUNG,,MEGAN,TOMMY,43,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6898,GRAY,,OWEN,DOMENICK,37,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6899,ADAMS,,RILEY,LUCY,43,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6900,RICE,,SANDRA,TONY,26,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
6901,CAMPBELL,,JESSICA,MATTHEW,37,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6902,CLARK,,BENJAMIN,MICHELE,24,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
6903,ALLEN,,OLIVER,MIA,22,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6904,TURNER,,JACK,DENISE,39,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6905,PHILLIPS,,HERMIONE,ISABELLA,23,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6906,PERRY,,ASHLEY,TAYLOR,17,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6907,TAYLOR,,HARRISON,HENRY,25,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
6908,ADAMS,,MASON,LUNA,19,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
6909,PARKER,,CIRIE,LEAH,5,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
6910,NGUYEN,,MEGAN,LEAH,20,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6911,BAKER,,ELLA,KIM,49,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
6912,WOOD,,JULIAN,ZACHARY,20,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
6913,HALL,,MADISON,ABIGAIL,29,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6914,KING,,SOPHIE,EMILY,31,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6915,MARTINEZ,,TONY,LUNA,32,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6916,LEE,,ETHAN,KRISTIN,9,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6917,CARTER,,CHRISSY,OLIVIA,25,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
6918,RIVERA,,JORDAN,BENJAMIN,34,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6919,FLORES,,AMANDA,MIA,51,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6920,PETERSON,,KRISTIN,ELIJAH,38,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6921,PARKER,,JAMES,VICTORIA,23,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6922,YOUNG,,KRISTEN,AMANDA,51,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6923,COLLINS,,ELIJAH,TONY,27,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6924,THOMPSON,,MEGAN,LUNA,6,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6925,RUSSELL,,JORDAN,NICK,31,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
6926,PERRY,,SARAH,ASHLEY,30,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6927,BELL,,CIRIE,TONY,15,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6928,WALKER,,MICHELE,HANNAH,20,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6929,TORRES,,ADAM,MICHELE,10,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6930,CARTER,,JONAH,CHASE,8,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
6931,BAILEY,,ROBERT,NICK,5,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
6932,SCOTT,,CHLOE,SCARLETT,18,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6933,LOPEZ,,MASON,CHARLOTTE,29,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6934,LEWIS,,CALEB,CIRIE,20,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6935,BENNETT,,GRACE,ELLA,49,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6936,GARCIA,,KRISTEN,CHASE,18,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6937,BROOKS,,GABRIEL,MICHAEL,5,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6938,SMITH,,ELIJAH,CHASE,15,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6939,MURPHY,,LEAH,ABIGAIL,21,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
6940,EVANS,,STELLA,JAMES,22,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6941,COOK,,MADISON,CHARLOTTE,24,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6942,MARTINEZ,,MEGAN,VICTORIA,33,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6943,RUSSELL,,GRACE,HELENA,7,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6944,REED,,MICHAEL,OLIVER,29,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6945,MORGAN,,STELLA,MARK,7,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6946,RIVERA,,JONAH,SAMUEL,15,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6947,WHITE,,HANNAH,MADISON,53,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6948,PHILLIPS,,KRISTEN,CHRIS,28,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6949,TAYLOR,,CAROLINE,BENJAMIN,18,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6950,CAMPBELL,,SOPHIE,KRISTEN,21,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
6951,MARTIN,,HARPER,JORDAN,20,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6952,COOPER,,MATTHEW,LEAH,17,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6953,BENNETT,,TOMMY,SAMUEL,19,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
6954,MURPHY,,JESSICA,SAMUEL,31,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6955,MOORE,,ELIJAH,LAUREL,23,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6956,BROOKS,,JANE,MADISON,29,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6957,GREEN,,AURORA,ZACHARY,19,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6958,MOORE,,DENISE,MIA,44,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
6959,MARTINEZ,,NATALIE,MEGAN,33,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
6960,TURNER,,ROBERT,ASHLEY,43,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6961,EVANS,,EMILY,DAVID,20,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6962,JONES,,ADAM,OLIVIA,22,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6963,ANDERSON,,JESSICA,CHRIS,17,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
6964,BELL,,JORDAN,CHASE,33,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
6965,MORGAN,,ASHLEY,NICK,36,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6966,CAMPBELL,,HANNAH,DENISE,16,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6967,ROBERTS,,EMILY,AMANDA,17,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
6968,JACKSON,,LUCAS,TONY,37,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6969,ORTIZ,,LOGAN,CAROLINE,39,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
6970,ANDERSON,,ABIGAIL,HARRISON,18,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6971,LONG,,CAROLINE,AURORA,30,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6972,WILLIAMS,,JORDAN,RILEY,14,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6973,WALKER,,DOMENICK,LUNA,17,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6974,SCOTT,,HERMIONE,OLIVER,36,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6975,MORGAN,,ELIJAH,AIDEN,26,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6976,RODRIGUEZ,,OLIVER,MATTHEW,42,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
6977,CAMPBELL,,JAMES,HARPER,59,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6978,REED,,NICK,AVERY,9,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6979,RUSSELL,,CHASE,DOMENICK,8,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
6980,RICE,,AVERY,SARAH,8,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6981,MITCHELL,,JEREMEY,TOMMY,22,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
6982,REED,,LAUREL,STELLA,16,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6983,MORGAN,,CHRIS,LAUREL,12,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6984,EVANS,,MIA,SARAH,43,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6985,WRIGHT,,JAMES,DAVID,2,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6986,ORTIZ,,LUCY,AURORA,57,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
6987,GRAY,,OLIVIA,JORDAN,59,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
6988,CAMPBELL,,KRISTIN,ELLA,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
6989,COOPER,,AMELIA,AMANDA,22,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
6990,MURPHY,,SOPHIA,HELENA,37,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
6991,BAKER,,ELISE,KIM,2,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
6992,HOWELL,,MATTHEW,ELIJAH,18,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
6993,BAILEY,,GRACE,MATTHEW,36,,,PINE ST,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
6994,WOOD,,KIM,CALEB,22,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
6995,TORRES,,CHRISSY,ISAAC,34,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
6996,HILL,,JAMES,JANE,10,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
6997,FLORES,,SOPHIA,AURORA,15,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
6998,EVANS,,KRISTIN,ASHLEY,29,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
6999,GRAY,,TOMMY,AMELIA,13,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
7000,MARTIN,,HARPER,AVERY,40,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7001,TURNER,,ELIJAH,AIDEN,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
7002,GRAY,,VICTORIA,MICHELE,40,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
7003,PEREZ,,AIDEN,TOMMY,53,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
7004,WOOD,,AURORA,ELLA,28,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
7005,LEWIS,,SCARLETT,LOGAN,25,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
7006,GREEN,,AUBRY,DENISE,23,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
7007,RIVERA,,MASON,JESSICA,15,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
7008,BELL,,RILEY,DAVID,28,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
7009,ALLEN,,CAROLINE,JOHN,33,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
7010,FLORES,,NOAH,AIDEN,14,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
7011,JOHNSON,,CHASE,ABIGAIL,27,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
7012,MARTINEZ,,ISABELLA,KRISTEN,34,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
7013,TAYLOR,,JESSICA,ABIGAIL,22,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
7014,SULLIVAN,,AVERY,SANDRA,12,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
7015,RICE,,LOGAN,MEGAN,18,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
7016,BELL,,ADAM,HARPER,14,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
7017,SMITH,,CHASE,SAMUEL,12,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7018,WALKER,,MICHELE,SOPHIE,10,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
7019,RIVERA,,MIA,LIAM,16,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
7020,LEWIS,,ZACHARY,EMILY,6,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7021,MARTINEZ,,WENDELL,EVELYN,25,,,CEDAR ST,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
7022,RAMIREZ,,LUCY,EMILY,23,,,CEDAR ST,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
7023,COOPER,,OWEN,PARVATI,40,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
7024,NELSON,,HENRY,ISABELLA,21,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
7025,MILLER,,HERMIONE,JAMES,18,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7026,RICE,,HERMIONE,JESSICA,43,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7027,YOUNG,,DOMENICK,SARAH,48,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7028,SMITH,,SOPHIE,CHLOE,59,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
7029,LEE,,ROBERT,WENDELL,21,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
7030,TURNER,,SOPHIA,EVELYN,14,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
7031,HOWELL,,KIM,CHARLOTTE,40,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7032,EVANS,,CHLOE,ELIJAH,21,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
7033,ORTIZ,,MASON,MEGAN,10,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
7034,BROWN,,MADISON,CHRISSY,15,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
7035,TAYLOR,,LUCAS,TAYLOR,27,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
7036,CARTER,,MICHAEL,ABIGAIL,45,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7037,COOPER,,GRACE,ASHLEY,31,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
7038,SANCHEZ,,HENRY,MATTHEW,29,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
7039,COLLINS,,CHLOE,OLIVER,41,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7040,HOWELL,,JULIAN,HELENA,14,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
7041,RIVERA,,KIM,MICHELE,41,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
7042,COOPER,,LOGAN,SOPHIE,22,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
7043,ROBERTS,,JACK,STELLA,7,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7044,LOPEZ,,LUCAS,KRISTEN,12,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
7045,HILL,,HERMIONE,SANDRA,47,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
7046,JENKINS,,GABRIEL,MIA,32,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7047,COLLINS,,ZACHARY,LUNA,19,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7048,MARTINEZ,,LUNA,MICHELE,18,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
7049,LONG,,CHLOE,AVERY,37,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
7050,JOHNSON,,LUCAS,MICHAEL,22,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
7051,WHITE,,MADISON,MADISON,6,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7052,GREEN,,SAMUEL,JOHN,20,,,WALNUT ST,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
7053,ANDERSON,,MARK,EVELYN,37,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7054,ROBERTS,,AMELIA,ISAAC,10,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7055,BAKER,,EVELYN,ELIJAH,28,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
7056,REED,,JACK,AIDEN,22,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7057,WHITE,,ANDREW,OLIVER,18,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
7058,GONZALEZ,,LUNA,DENISE,35,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
7059,KING,,SAMUEL,MICHAEL,21,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
7060,TORRES,,HANNAH,SANDRA,12,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
7061,ANDERSON,,ETHAN,LAURA,16,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
7062,JOHNSON,,WENDELL,ELISE,31,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
7063,THOMAS,,KRISTEN,ASHLEY,30,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7064,RICE,,TAYLOR,OLIVER,15,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
7065,MARTINEZ,,LAUREL,JEREMEY,12,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7066,RUSSELL,,ANDREW,CONNOR,32,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
7067,EVANS,,MARK,LOGAN,32,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
7068,CARTER,,JONAH,EVELYN,17,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
7069,RIVERA,,ELIJAH,ETHAN,19,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
7070,BAILEY,,OLIVIA,VICTORIA,24,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
