Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,Ward
35525,ANDERSON,,CONNOR,HERMIONE,17,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35526,BENNETT,,CALEB,MASON,21,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35527,JONES,,HANNAH,NOAH,10,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35528,GRAY,,SCARLETT,AURORA,5,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35529,JACKSON,,JORDAN,JULIAN,18,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35530,SULLIVAN,,ISABELLA,AMELIA,37,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35531,PARKER,,MASON,LUNA,21,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35532,MILLER,,CHARLOTTE,SANDRA,46,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35533,RAMIREZ,,ADAM,ELIJAH,19,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35534,CAMPBELL,,VICTORIA,TOMMY,23,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35535,WILSON,,SOPHIE,JULIAN,40,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35536,HILL,,ASHLEY,DENISE,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35537,RAMIREZ,,PARVATI,KRISTIN,51,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35538,FLORES,,ELISE,SOPHIE,25,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35539,MARTIN,,AURORA,KRISTIN,48,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35540,ADAMS,,ROBERT,LEAH,22,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35541,SMITH,,JULIAN,WENDELL,37,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35542,ANDERSON,,CONNOR,SCARLETT,20,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35543,MITCHELL,,VICTORIA,OLIVER,22,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
35544,HARRIS,,JESSICA,CHRIS,22,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35545,KING,,WENDELL,STELLA,24,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35546,MOORE,,RILEY,AURORA,21,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
35547,CAMPBELL,,MASON,NICK,16,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35548,GREEN,,LAUREL,EMILY,20,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
35549,LEE,,MADISON,ETHAN,38,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35550,RAMIREZ,,CONNOR,ISAAC,39,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
35551,PHILLIPS,,KIM,LUNA,34,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
35552,GONZALEZ,,ISAAC,HARPER,39,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35553,PERRY,,AMELIA,KRISTEN,18,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35554,WILLIAMS,,GRACE,HANNAH,40,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35555,MARTINEZ,,ISABELLA,JANE,11,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35556,MOORE,,CHLOE,TAYLOR,40,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35557,HERNANDEZ,,AIDEN,NOAH,44,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35558,PETERSON,,CONNOR,KRISTEN,24,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
35559,RICE,,SOPHIE,KRISTEN,38,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35560,MARTINEZ,,GABRIEL,SOPHIE,42,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35561,DAVIS,,AMANDA,LAUREL,11,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35562,CLARK,,MICHELE,RILEY,17,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
35563,THOMPSON,,STELLA,ELIJAH,46,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
35564,WALKER,,HANNAH,WENDELL,17,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
35565,KING,,CIRIE,MADISON,22,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
35566,JOHNSON,,DOMENICK,LUCAS,42,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35567,SANCHEZ,,AMANDA,JESSICA,40,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35568,SANCHEZ,,AURORA,CAROLINE,30,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35569,COLLINS,,KRISTEN,CHRISSY,33,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35570,PETERSON,,ASHLEY,OLIVIA,40,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35571,JACKSON,,LOGAN,OWEN,24,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35572,MARTIN,,ETHAN,BENJAMIN,16,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35573,TAYLOR,,CHRIS,CONNOR,42,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35574,NELSON,,SCARLETT,NOAH,16,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
35575,MOORE,,MARK,JACK,12,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35576,RODRIGUEZ,,ELISE,AVERY,19,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35577,BROOKS,,AIDEN,CHLOE,22,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35578,CARTER,,LUCAS,CHRISSY,15,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35579,ROBINSON,,NICK,ABIGAIL,11,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35580,WILSON,,SOPHIE,CALEB,18,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35581,WALKER,,CHLOE,LAURA,19,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35582,CLARK,,BENJAMIN,AIDEN,16,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35583,FLORES,,ELISE,PARVATI,28,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35584,SCOTT,,HARRISON,WENDELL,30,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35585,BENNETT,,CHRISSY,CONNOR,50,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35586,LONG,,STELLA,CALEB,24,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35587,LEWIS,,HANNAH,AVERY,23,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
35588,TAYLOR,,LAUREL,TONY,20,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35589,BROOKS,,LAUREL,HARRISON,32,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35590,ADAMS,,MIA,SANDRA,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35591,NELSON,,JULIAN,JORDAN,56,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
35592,BENNETT,,KRISTEN,ISAAC,18,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35593,COOPER,,HELENA,CHRISSY,17,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35594,BELL,,LUCAS,CALEB,25,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
35595,PHILLIPS,,NICK,ANDREW,19,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35596,JOHNSON,,RILEY,STELLA,17,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
35597,MOORE,,CONNOR,LEAH,28,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
35598,RIVERA,,LIAM,LUCAS,51,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35599,SMITH,,CALEB,ANDREW,18,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35600,MORGAN,,SCARLETT,JAMES,56,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35601,WRIGHT,,STELLA,OLIVER,24,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35602,BROWN,,DAVID,SCARLETT,28,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35603,YOUNG,,OLIVER,JANE,6,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35604,WOOD,,HARRISON,JEREMEY,6,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35605,BELL,,MICHELE,OLIVIA,26,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35606,JENKINS,,CHASE,GRACE,44,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35607,TURNER,,GRACE,LUCY,11,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35608,CARTER,,MIA,JEREMEY,41,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35609,PETERSON,,AVERY,LEAH,28,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35610,RAMIREZ,,ISAAC,CHRISSY,26,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35611,LEWIS,,AMELIA,DENISE,10,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35612,BAKER,,BENJAMIN,MATTHEW,22,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35613,ADAMS,,CHASE,JOHN,10,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
35614,GRAY,,HANNAH,MASON,7,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35615,SCOTT,,ELISE,OWEN,38,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35616,BENNETT,,JONAH,KRISTIN,16,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35617,WILSON,,CALEB,TOMMY,22,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
35618,MURPHY,,DOMENICK,NATALIE,18,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
35619,REED,,CHLOE,JULIAN,24,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35620,ALLEN,,ABIGAIL,MIA,33,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35621,GARCIA,,NATALIE,SAMUEL,4,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35622,ROBINSON,,MICHELE,CONNOR,28,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
35623,RIVERA,,JORDAN,MEGAN,16,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
35624,WILLIAMS,,HERMIONE,MICHELE,23,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35625,HOWELL,,ABIGAIL,CHARLOTTE,16,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35626,THOMAS,,ISAAC,AMANDA,27,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35627,ADAMS,,MADISON,AVERY,31,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35628,BROWN,,OLIVER,AVERY,15,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35629,MARTINEZ,,BENJAMIN,SOPHIE,16,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35630,NELSON,,DENISE,CALEB,18,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35631,CARTER,,AURORA,GRACE,11,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35632,ANDERSON,,VICTORIA,OLIVIA,35,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35633,REED,,TOMMY,HELENA,9,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35634,TAYLOR,,JESSICA,HENRY,30,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35635,LEWIS,,JEREMEY,HANNAH,28,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
35636,MARTINEZ,,GABRIEL,LAURA,21,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35637,WOOD,,ADAM,VICTORIA,19,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35638,ROBINSON,,KRISTEN,JONAH,24,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35639,DAVIS,,JONAH,CIRIE,42,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35640,MITCHELL,,ISAAC,HERMIONE,40,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35641,WOOD,,STELLA,HERMIONE,19,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35642,TAYLOR,,KIM,ASHLEY,38,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35643,TURNER,,ISAAC,JACK,23,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
35644,CAMPBELL,,WENDELL,LAURA,26,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35645,THOMAS,,LUCAS,CHLOE,39,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
35646,PETERSON,,CHLOE,ISABELLA,35,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35647,PHILLIPS,,TOMMY,KRISTEN,47,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35648,PARKER,,SANDRA,OLIVIA,50,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35649,PETERSON,,SARAH,ROBERT,31,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
35650,MILLER,,SOPHIE,JOHN,28,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35651,WILLIAMS,,VICTORIA,OLIVIA,18,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35652,CARTER,,ABIGAIL,RILEY,45,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35653,JACKSON,,HARPER,KRISTEN,12,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35654,RUSSELL,,SAMUEL,DAVID,28,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
35655,THOMAS,,TONY,DAVID,16,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35656,TAYLOR,,GABRIEL,CIRIE,50,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35657,THOMAS,,MADISON,SOPHIE,16,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35658,RAMIREZ,,AVERY,WENDELL,13,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35659,YOUNG,,NICK,NICK,20,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35660,PHILLIPS,,LIAM,JACK,40,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35661,HALL,,CHLOE,CONNOR,15,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
35662,ORTIZ,,CONNOR,ASHLEY,28,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35663,SCOTT,,LUCY,ISAAC,10,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35664,HARRIS,,MADISON,MEGAN,6,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35665,THOMAS,,CHLOE,CHASE,21,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35666,NELSON,,JONAH,HARRISON,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35667,SCOTT,,NOAH,JANE,38,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35668,LONG,,LAURA,ADAM,23,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35669,YOUNG,,AMELIA,ABIGAIL,51,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35670,CLARK,,JANE,TONY,23,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35671,TURNER,,MARK,LOGAN,23,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35672,TORRES,,HANNAH,NATALIE,30,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35673,WILSON,,LIAM,NICK,29,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35674,RIVERA,,CIRIE,CAROLINE,28,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35675,LEE,,SOPHIA,KRISTEN,30,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35676,GRAY,,LUCAS,STELLA,5,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35677,MURPHY,,CAROLINE,SARAH,23,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35678,HARRIS,,KRISTEN,AMANDA,26,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35679,HARRIS,,JESSICA,LUCY,41,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35680,LONG,,VICTORIA,HENRY,31,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35681,NGUYEN,,AVERY,BENJAMIN,34,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35682,ROBINSON,,HARRISON,TAYLOR,31,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35683,ORTIZ,,HERMIONE,MASON,31,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35684,SCOTT,,ISABELLA,LOGAN,24,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
35685,GARCIA,,KRISTEN,MICHAEL,32,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35686,BELL,,MIA,RILEY,15,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
35687,HERNANDEZ,,BENJAMIN,MASON,16,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35688,LEWIS,,PARVATI,CHARLOTTE,40,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35689,ANDERSON,,LUNA,STELLA,23,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35690,CAMPBELL,,ELISE,KIM,35,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35691,BROOKS,,ANDREW,SANDRA,5,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35692,SCOTT,,OLIVIA,DAVID,42,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
35693,CAMPBELL,,GRACE,HANNAH,19,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35694,HOWELL,,CHRISSY,MEGAN,28,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35695,PETERSON,,BENJAMIN,SOPHIE,38,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35696,EDWARDS,,TAYLOR,OWEN,6,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35697,COOK,,LAUREL,KRISTEN,36,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
35698,JENKINS,,ZACHARY,NICK,26,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
35699,THOMPSON,,OLIVER,SCARLETT,41,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35700,WHITE,,NOAH,SCARLETT,29,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35701,JENKINS,,JACK,LUCAS,42,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35702,WRIGHT,,ROBERT,MICHELE,22,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
35703,PETERSON,,GRACE,CHRIS,22,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35704,BELL,,CHRISSY,PARVATI,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35705,BENNETT,,LUCAS,ELIJAH,23,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35706,CAMPBELL,,LAURA,ETHAN,40,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35707,HALL,,CHRIS,EVELYN,10,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35708,KING,,LIAM,SOPHIA,38,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35709,COLLINS,,AURORA,STELLA,22,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35710,LONG,,JONAH,JEREMEY,5,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35711,BENNETT,,CHASE,HELENA,38,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35712,CAMPBELL,,LAURA,LUNA,19,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35713,BELL,,BENJAMIN,ISAAC,24,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35714,GREEN,,SAMUEL,OLIVER,6,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35715,CAMPBELL,,AURORA,SAMUEL,28,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35716,WHITE,,HARPER,EVELYN,28,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
35717,PARKER,,AMELIA,GABRIEL,14,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35718,RAMIREZ,,OLIVIA,NOAH,6,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35719,CARTER,,NICK,CAROLINE,9,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35720,LONG,,MASON,MASON,21,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35721,HILL,,SARAH,VICTORIA,5,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35722,WOOD,,LEAH,LOGAN,22,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35723,COOPER,,AMELIA,EVELYN,13,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35724,ALLEN,,SCARLETT,CAROLINE,20,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35725,RAMIREZ,,DOMENICK,AMANDA,33,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35726,GARCIA,,LEAH,ASHLEY,22,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35727,LEWIS,,HENRY,CAROLINE,44,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35728,NGUYEN,,VICTORIA,EMILY,42,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
